name	price	unit	lon	lat	region	adress
恒大山湖郡	6700	元/㎡	112.7005	22.887658	高明	泰康山风景区旁（广明高速明城出口）毗邻溢彩国际旅游度假区
悦珑湖	14000	元/㎡	112.989076	22.967394	南海	崇民西路
恒大郦湖城	8000	元/㎡	112.845759	23.195183	三水	527县道
恒大山水龙盘	8300	元/㎡起	112.878989	23.051957	三水	桂丹路仙湖度假区正门直行约500米
万科悦都荟	18000	元/㎡	113.11454167439	23.012846055052	禅城	广佛1号线季华园地铁站C出口
保利中央公园	10500	元/㎡	112.91735358346	23.202947762998	三水	南丰大道
广佛新世界凯璟湾	20000	元/㎡起	113.058925	23.108221	南海	高尔夫路333号
御江南	9800	元/㎡	112.882256	23.151056	三水	金泉路3号
恒福天悦	15800	元/㎡	113.008204	23.138146	南海	广云路303号
金茂绿岛湖	17000	元/㎡	113.029852	23.01924	禅城	弘德北路
旭辉江山	12500	元/㎡	112.91897583335	23.188862821647	三水	鲁村路18号
北大资源博雅滨江	9800	元/㎡	112.884218	23.164731	三水	文锋西路
富力国际金融中心	13000	元/㎡起	113.15658976992	23.060035813309	南海	桂城街道海五路28号
顺德新能源汽车小镇	14000	元/㎡	113.305503	22.842858	顺德	南方智谷
新城招商誉府	13000	元/㎡	112.872497	23.172401	三水	建设大道5号
美的西江府	12000	元/㎡	113.08301265091	22.807699338386	顺德	左滩甘竹大道48号（新世纪乐园旁）
保利·中央公园	15500	元/㎡	113.235302	22.871459	顺德	龙洲路
时代南湾	11500	元/㎡	112.865589	23.168179	三水	西河路
时代家▪星荟	22000	元/㎡	113.15970190646	23.186681991397	南海	里水大道中56号
恒大云东海花园	9700	元/㎡	112.88145203419	23.244833151463	三水	云东海街道
碧桂园翡翠湾	8600	元/㎡起	112.890956	22.881654	南海	庆云大道105号
佛山双子星城2.5产业园	9600	元/㎡	112.92712515744	23.190451382324	三水	广佛肇城轨三水北站旁
碧桂园凤凰湾	13800	元/㎡	113.34426	22.800963	顺德	容桂街道广东实验中学顺德分校附属小学旁
泷景花园	21000	元/㎡	113.109394	22.987894	禅城	东平路
美的绿城凤起兰庭	24500	元/㎡	113.21729811742	22.946276176287	顺德	美的大道旁（益丰路与木华路交接处）
绿岛湖壹号	18500	元/㎡	113.03692	23.021073	禅城	禅港路
佳兆业金域天下	12000	元/㎡	113.354825	22.787272	顺德	外环路
美的鹭湖森林度假区	8200	元/㎡	112.771316	22.846877	高明	高明大道中218号
保利紫山花园	19000	元/㎡起	113.16344	23.161476	南海	里水大道南
尚观嘉园	17000	元/㎡	113.049213	23.055055	南海	罗村大道南
祈福南湾半岛	13000	元/㎡	112.90357	23.058601	南海	祈福大道
三水冠军城	12000	元/㎡	112.901439	23.169841	三水	健力宝南路
瀚洋居	8500	元/㎡	112.845904	23.189396	三水	锦欣路2号
泰禾世茂佛山院子	23000	元/㎡	113.152503	22.96446	顺德	天虹路
恒大悦府	21000	元/㎡起	113.150342	23.086964	南海	桂和路
碧桂园美的水木清华	12000	元/㎡	113.167374	22.773277	顺德	新齐宁路与古海路的交界处（英杰思幼儿园、昌教小学旁）
碧桂园岭南盛世	25000	元/㎡	113.12842923122	23.034289268829	禅城	兆祥路与市东下路交界处（广佛地铁1号线普君北路站C\/D\/E出口）
新城璟城	17000	元/㎡	112.99061353818	23.142624943829	南海	广云路和兴业路交界
富星半岛	9400	元/㎡	112.87067472687	22.892523360979	高明	高明大道东492号（秀丽河泵站交界处）
绿地璀璨天城	18000	元/㎡	113.140524	23.017826	禅城	季华六路
美的翰湖苑	13000	元/㎡	112.950697	23.050697	南海	建沙路
连城湾	18500	元/㎡	113.18163	23.087696	南海	荣阳大街22号
君御海城	10000	元/㎡	112.867011	22.953212	高明	沿江路
怡翠尊堤	26000	元/㎡	113.141427	23.082167	南海	桂和路
宏宇景裕豪园	29000	元/㎡	113.14408	23.071707	南海	南海大道
德高信中央大道	23000	元/㎡	113.16643638114	23.076732474289	南海	千灯湖金融高新区中央大街北侧
保利公园里	15500	元/㎡	113.08742	22.955046	顺德	乐从大道
旭辉公元	12000	元/㎡	113.116633	23.055005	禅城	汾江北路82号
旭辉城	10500	元/㎡	112.925845	23.209909	三水	南丰大道30号
狮山锦绣半岛	19000	元/㎡	113.0040019511	23.122964144441	南海	狮山街道办事处科技北路1号
时代水岸	26500	元/㎡起	113.193173	23.135722	南海	沿江路163号
宏宇天御江畔	20000	元/㎡	113.176836	23.163099	南海	上沙路37号
太平洋国际	23500	元/㎡	113.246524	22.970721	顺德	陈村大道
观景豪园	10800	元/㎡	112.88858314537	23.182517987745	三水	兴达路11号
当代万国府MOMΛ	530	万元/套	113.174385	23.075795	南海	海八东路7号
M-CITY	20000	元/㎡	113.136505	22.969283	顺德	文化南路
美的花湾城	19000	元/㎡	113.196921	22.972055	顺德	佛陈路88号
怡翠晋盛	31000	元/㎡	113.145496	22.964324	顺德	广佛线新城东站C出口
合景天銮	24000	元/㎡	113.213472	22.945718	顺德	木华路2号
时代香海彼岸	21000	元/㎡	113.16438	23.002944	禅城	绿景东路
中恒海晖城	16000	元/㎡	113.012725	23.087449	南海	桂丹路
恒大滨江御府	11000	元/㎡	112.9878485937	22.839337683504	南海	江滨新区儒林中学旁（江滨路和江滨八路交汇处）
童梦天下商用	16000	元/㎡	113.059375	23.017574	禅城	季华二路
奥园上林一品	14000	元/㎡	112.968739	23.061609	南海	迎金一路1号
顺德荔园新天地	22500	元/㎡	113.248448	22.971181	顺德	陈村大道
碧桂园联丰天汇湾	11000	元/㎡	112.869822	22.906518	高明	西江新城怡乐路888号（沧江中学以南）
誉江华府	12000	元/㎡	112.98696	22.83917	南海	江滨路
美的明湖花园	11500	元/㎡	112.872013	22.923774	高明	荷富大道
美立方花园	18800	元/㎡	113.002493	23.119067	南海	红星南路
乐添星际半岛	15000	元/㎡	113.084626	22.951985	顺德	映翠南路
深业城	19500	元/㎡	113.224788	22.925524	顺德	广乐路
万科金色城市	24000	元/㎡	113.143577	23.074927	南海	海八西路
月亮湖颐景园	8800	元/㎡	112.921262	23.431292	三水	锦塘路
中昂翠屿湖	9500	元/㎡	112.862191	23.065332	三水	科技大道3号和4号
雅居乐融创三江府	13000	元/㎡	112.91876	23.157824	三水	广海大道东
华福熹云水岸	22500	元/㎡	113.149308	23.130735	南海	四季路2号
保利珑门	18000	元/㎡	113.153194	23.121739	南海	滘口路
绿地未来城	11000	元/㎡	113.08000060297	23.047945845444	禅城	泰华路
保利碧桂园天汇	19500	元/㎡	113.160309	22.994077	禅城	桂澜路与东平路交汇处沿东平路前行100米
国华新都	13000	元/㎡	113.113663	23.110011	南海	太平大道
江山一品	13000	元/㎡	112.998648	22.968091	南海	大堤路6号
东建锦绣龙湾	11000	元/㎡	112.999149	22.968261	南海	碧霞一路
奥园观湖尚居	9500	元/㎡	113.085271	23.202032	南海	禅炭路232号
中海新城公馆	16000	元/㎡	113.08325095969	22.970354095424	顺德	上华工业大道东
中海万锦公馆	17500	元/㎡	113.211972	22.868434	顺德	南苑西路
和丰颖苑	11500	元/㎡	112.894251	23.054262	南海	养生路
保利翡翠公馆	15500	元/㎡起	113.040128	23.012344	禅城	科海路18号
金沙半岛	20500	元/㎡	113.180773	23.167416	南海	基围大道
保利诺丁山	27500	元/㎡	113.251422	23.020725	南海	环岛南路
天晟海琴湾	12000	元/㎡	112.981242	23.063835	南海	明沙中路
兆阳O立方	20000	元/㎡	113.14262	23.022504	禅城	同济东路
欧雅右岸春天	8900	元/㎡起	112.919293	23.159102	三水	碧雅路25号
万科金色领域	18000	元/㎡	113.16530582033	23.04616385117	南海	佛平三路1号
凯蓝滨江时光	19000	元/㎡	113.277199	22.785824	顺德	东堤路
富丰君御	22000	元/㎡起	113.195009	23.041236	南海	佛平四路和夏东路交汇处
海骏达康格斯	14000	元/㎡	113.240184	22.839676	顺德	105国道
丽日坚美森林湖	11000	元/㎡	112.8867980189	23.188041689762	三水	云东海大道森林公园东门南侧
瑞日天下花园	8600	元/㎡	112.851766	22.891829	高明	碧桂路98号
融创望江府	9000	元/㎡起	113.134026	23.035095	禅城	季华北路39号
万科星都荟	13500	元/㎡	113.24236072936	22.872376992622	顺德	教育路与龙洲公路交汇处
宏汇城	9500	元/㎡	113.18184012935	22.798704548282	顺德	齐杏社区居民委员会河北路80号
绿城桂语兰庭	25000	元/㎡	113.16684758935	23.00215546024	禅城	桂澜路与绿景东路交汇处
雅瑶绿洲星悦湾	20000	元/㎡起	113.145819	23.149679	南海	桂和路
海逸桃花源记	12000	元/㎡	113.078569	23.163206	南海	松岗商业大道与桃园路交汇处
佛奥湾	15000	元/㎡	113.111495	22.954586	顺德	乐从大道东B268号
信保广场	14500	元/㎡	113.1472868059	22.968375186408	顺德	天虹路46号（亚洲龙舟广场南侧）
恒大雅苑	6500	元/㎡	112.86196897002	23.504535485384	三水	漫江大道16号
越秀岭南隽庭悦公馆	14500	元/㎡	113.12926610693	23.024884824537	禅城	岭南大道及同济东路交汇处（佛山市政府对面）
润汉幸福汇广场	16800	元/㎡	113.22481871819	22.874336017828	顺德	南苑中路1号
盈海公馆	9500	元/㎡	113.001418	22.838552	南海	新堤西路16号
利保米兰公馆	11000	元/㎡	113.06083695243	22.880123604139	顺德	325国道与龙洲路交汇处（前进汇展中心对面）
怡翠晋盛商用	17000	元/㎡	113.14217112418	22.965474865848	顺德	百顺路与富华路交界东平小学旁
东湖洲花园	11000	元/㎡	112.87800902344	22.91351820613	高明	怡乐路99号
德江御府	11000	元/㎡	113.08021507381	22.871017527741	顺德	丰华南路128号
城果	22000	元/㎡	113.19892025592	23.050449245864	南海	南海区夏东路
中铝时光谷	11500	元/㎡	113.15268129392	23.116029161014	南海	腾龙路1号（九龙公园旁）
众凯公寓	8800	元/㎡	112.92633759246	23.35814440893	三水	山水大道北562号
肇庆招商依云水岸	8500	元/㎡	112.60796971899	23.216121780566	佛山周边	粤港澳大湾区·肇庆新区·长利湖湿地公园旁
信达珑桂蓝庭	14000	元/㎡	113.26537777104	22.75811567641	顺德	信合大厦旁
鸿坤创智天地	13500	元/㎡	113.30847842297	22.839367358483	顺德	东区·南方智谷
恒福容悦园	15000	元/㎡	113.279633	22.75974	顺德	容桂街道红星社区居民委员会文滘路10号
天丰誉城	21000	元/㎡	113.15047855629	23.020422814301	禅城	季华六路23号
新福港鼎峰商用	17000	元/㎡	113.11466170371	23.00109495681	禅城	汾江南路西侧、魁奇路北侧
中海新城1号	10500	元/㎡起	112.59713791978	23.209846039795	佛山周边	肇庆新区商务中心对面
鸿业季华天地	18000	元/㎡	113.14963049172	23.017923308136	禅城	季华六路与南海大道交汇处
新睿广场	17000	元/㎡	113.13753157733	22.971826845093	顺德	岭南大道南10号（佛山新闻中心南侧）
金田广场	6800	元/㎡	112.79165231659	22.874959117619	高明	和风路33号
嘉信深蓝大厦	15000	元/㎡起	113.13001173062	23.002967675332	禅城	岭南大道北93号
新仕名府商用	13500	元/㎡	113.20985318171	22.869558202109	顺德	南苑西路3号
顺建乐明轩	13000	元/㎡	113.2357507706	22.845653175242	顺德	展翔路12号东（花畔里旁）
千灯墅	47000	元/㎡	113.134026	23.035095	南海	桂城海七路6号（位于海景花园对面）
涛汇广场	14500	元/㎡	113.24067846551	22.847835078541	顺德	凤翔路22号
普君新城华府二期	26000	元/㎡	113.13121622034	23.026513876101	禅城	同济东路29号
南山十二院	34	万元/套起	112.88212225987	23.52760422394	三水	东和路26号
富荣花苑	6500	元/㎡	112.8534265291	22.889535346197	高明	明华路60号（三洲机关幼儿园旁）
国通广场	18000	元/㎡	113.227317	23.004776	顺德	陈村大道国通广场（国通保税物流中心旁）
海珀名轩	14500	元/㎡	113.24317003768	22.856852745763	顺德	桂畔路1号
泷景汇景峰	13000	元/㎡	113.10718804142	22.985525904382	禅城	东平路泷景花园
国瑞铂金公馆	17000	元/㎡	113.12172800832	23.047311616562	禅城	汾宁路62号
华侨城蓝岸	18500	元/㎡	113.30769600049	22.825089278076	顺德	欢乐大道8号
新仕名府	15500	元/㎡	113.20982127251	22.869380674983	顺德	南苑西路3号
时代星英御岛	23000	元/㎡	113.154673	22.974424	顺德	花卉世界旁（华阳桥北侧）
M-CITY商用	20000	元/㎡	113.13739547402	22.969878679586	顺德	裕和路110号
珠江峰景湾	11000	元/㎡	113.160153	23.167059	南海	里水大道南26号（凯悦嘉轩酒店旁）
广佛上城碧+文化产业园	9499	元/㎡起	113.24573556695	23.01283330687	南海	三山新城疏港路7号
碧桂园岭南盛世商铺	58000	元/㎡	113.12731048561	23.033800265487	禅城	兆祥路33号
万科金融中心	70	元/m²/月	113.12898212148	23.018708776451	禅城	季华五路55号（岭南明珠体育馆旁）
万科创想公社	45	元/m²/月	113.18156161167	23.042497867153	南海	佛山一环与佛平路交会处，佛平四路33号
禹洲沿海馨庭	12000	元/㎡	113.132466	22.991935	禅城	港口路16号
海骏达城	2	元/m²/天	113.282105	22.76438	顺德	桂洲大道中
新福港鼎峰	25000	元/㎡	113.113536	23.000168	禅城	汾江南路
中国德国港	18000	元/㎡	113.149858	22.967516	顺德	天虹路
富力西江十号	13000	元/㎡	113.00618296101	22.83469076809	南海	江滨路镇政府旁（儒林中学东侧）
顺德汽车产业园	25000	元/㎡	113.23193522522	22.865343726062	顺德	新民顺德立交西南面
时代家商铺	14000	元/㎡起	113.159698	23.186705	南海	里水大道中56号（万利广场旁）
德富置业大厦	11000	元/㎡	113.10998515536	22.958508979728	顺德	新桂路A78号（佛山奥园对面）
瀚蓝广场	15000	元/㎡	113.16318034354	23.077720488546	南海	融和路23号
中惠璧珑湾商铺	150	万元/套起	113.26687016505	22.827452378299	顺德	永同路6号
珠水豪庭	29000	元/㎡	113.198468	23.125812	南海	北环路138号
碧桂园翡翠山	9500	元/㎡	112.86759777379	23.188754653772	三水	森林公园内
保利葉公馆	33000	元/㎡	113.162343	23.053421	南海	桂澜中路
物联创智谷	14000	元/㎡	113.126676	22.94309	顺德	乐中路139号
明智雅苑	8500	元/㎡起	112.894259	23.188716	三水	明海路1号
世纪滨江·智汇谷	12800	元/㎡	113.06093834769	23.01015114817	禅城	季华二路智慧路2号
万科A32	20000	元/㎡	113.16956594706	23.072626903071	南海	海八路南侧及平三路华翠北路之间（桂城A32街区）
佛山富力广场	13000	元/㎡	113.12751757617	23.046963928464	禅城	新堤路5号（东方广场北侧）
远洋天骄商铺	22000	元/㎡	112.93408045375	23.195068153632	三水	湖滨南路
同心荟	150	元/m²/月	113.1111987693	23.037320961438	禅城	人民西路13号
雅丽豪庭	16500	元/㎡	113.046288	23.066049	南海	贵隆路1号
雍翠新城	10000	元/㎡	113.022018	23.270368	三水	乐南路3号
华侨城天鹅湖	21000	元/㎡起	113.295837	22.833184	顺德	南国东路32号
钧明汇	23000	元/㎡	112.90197684671	23.168600615568	三水	健力宝南路44号
国瑞升平商业中心	60000	元/㎡	113.12554855128	23.045756324452	禅城	汾宁路62号
力合科技园	10000	元/㎡	113.03839451702	23.161301471354	南海	大学城信息大道与桃园路交界
龙光玖龙湾	8500	元/㎡	112.592664	23.177024	佛山周边	肇庆市鼎湖区观砚大道（鼎湖山站旁）
融创书院豪庭	6000	元/㎡	112.67573346891	23.368894676504	佛山周边	肇庆四会市四会大道城中区府西600米
碧桂园豪布斯卡	9800	元/㎡起	112.51481692613	23.087405677736	佛山周边	信安大道与东湖二路交汇处东侧（即市新图书馆斜对面）
时代雁山湖（鹤山）	7400	元/㎡	113.03509	22.796582	佛山周边	鹤山市沙坪镇雁前路79号(鹤山大雁山风景区旁)
融创鼎湖府	6500	元/㎡起	112.57016544143	23.142777396386	佛山周边	鼎湖第一实验学校旁约800米
越秀星汇名庭	13500	元/㎡	113.08992151721	22.633018779978	佛山周边	北环路南侧
保利爱乐小镇	8100	元/㎡	112.827595	23.266803	佛山周边	大旺大道和文德七街交汇处
保利云上西棠	8800	元/㎡	113.06129135709	22.802424991805	佛山周边	棠下镇西江边雁山下
碧桂园龙熹山	6300	元/㎡	112.43903427463	23.032775755841	佛山周边	南岸科隆街12号（交警大队旁200米）
碧桂园翡翠郡	6800	元/㎡	112.80835073969	23.313155721401	佛山周边	东城街道黄岗居委会上元大道5号碧桂园翡翠郡花园（发现美院旁）
时代倾城（鹤山）	8500	元/㎡	113.01668211024	22.785613088378	佛山周边	鹤山市沙坪街道杰州大道2113号
雅居乐天成东玺	6400	元/㎡起	116.44264437072	23.578799499458	佛山周边	人民大道与龙翔路交界（揭东开发区管委会南侧）
时代春树里	7500	元/㎡	112.860154	22.604348	佛山周边	江门鹤山市中欧合作核心区（笔架山公园旁）
碧桂园·盛世花园	7800	元/㎡	112.797804	22.243025	佛山周边	凤凰大道88号
碧桂园城市之光	7888	元/㎡起	112.993686	22.772574	佛山周边	鹤山市江门大道与鹤山大道交汇处（东侧）
肇庆恒大西江名郡	7000	元/㎡	112.59456851113	23.179316780831	佛山周边	鼎湖大道鼎湖山站
郁南碧桂园	5000	元/㎡起	111.53569430841	23.257438856452	佛山周边	西江实验学校旁
碧桂园凤凰半岛	7500	元/㎡	112.7487874265	23.34774161533	佛山周边	东城区南田景观大道（市政府西北侧）
鹤山越秀星汇名庭	7000	元/㎡起	112.98238616647	22.755284217957	佛山周边	鹤山市咏春路（坚美广场旁）
新城香悦公馆	7200	元/㎡起	112.8441807423	23.294460843828	佛山周边	北江大道
碧桂园活力城	6300	元/㎡起	112.907049587	22.592215807054	佛山周边	天麓湖风景区（江鹤高速共和出口1公里）
龙湖春江名城	15000	元/㎡	113.284567	22.794212	顺德	德盛西路
碧桂园龙江华府	14000	元/㎡	113.08238356456	22.872027137518	顺德	龙洲路南侧（碧桂园凤凰酒店旁）
伦教碧桂园	17000	元/㎡	113.215434	22.868748	顺德	南苑西路
容桂碧桂园	11000	元/㎡	113.344664	22.803296	顺德	小黄圃外环路北侧（广东实验中学前）
三水富景花园雍景苑	9200	元/㎡	112.85539420173	23.074115842118	三水	黄金大道68号
奥园1号	26000	元/㎡	113.17023558731	23.073891811661	南海	广佛线金融高新区站A出口380米（海八路金融城对面）
顺德时代倾城	10000	元/㎡	113.303939	22.764195	顺德	容里社区居委会新有路（东湖公园旁）
罗马新都	11000	元/㎡	113.10619855435	23.038127228815	禅城	佛山大道与轻工三路交汇处（佛山人才市场对面）
恒大御湖郡	30000	元/㎡	112.869476	23.17122	三水	西青大道8号
三水融创南景湾	7500	元/㎡	112.947462	23.277339	三水	乐华西路105号
观山上岛	11000	元/㎡	113.000335	22.955464	南海	海北东路
碧桂园珑悦	14800	元/㎡	113.092604	22.889143	顺德	隔海海华路6号（城区中心小学旁）
凯蓝滨江名门	22000	元/㎡	113.289349	22.786114	顺德	昇平东街
珍丰广场	9000	元/㎡	112.92668283947	23.045315516872	南海	商业大道1号
保利德胜湾	200	万元/套	113.318462	22.788849	顺德	小黄圃社区居委会外环路2号（容里水厂西侧）
佛山万科城	38000	元/㎡	113.006253	22.976991	禅城	沿江路55号（顺德水道、北江与吉利涌三江汇聚处）
三盛颐景园	14000	元/㎡	112.98532	22.973576	南海	崇民路3号（龙湾大桥西）
雅居乐英伦首府	22000	元/㎡	113.2146044705	22.943517080867	顺德	新城火炬路与人昌路交界（活力体育中心旁）
乐从雅居乐花园	7700	元/㎡	113.089316	22.950721	顺德	南区东8路
海伦堡海汇广场	13000	元/㎡	113.19036460555	23.03946937679	南海	佛平四路和聚元北路南延线交汇处
中恒海晖花园	8800	元/㎡	113.145698	23.248015	南海	和顺里和公路白岗路段西侧（和顺汽车站旁）
天悦湾花园	18000	元/㎡	113.29028032074	22.842901765233	顺德	云近东区东乐路
樵岭国际	10000	元/㎡	112.993678	22.947056	南海	江浦路与樵金路交汇处（登山大道对面）
依云雍景湾	15500	元/㎡	113.045047	23.012586	禅城	季华西路139号
招商依云公馆	11000	元/㎡	113.019272	22.848668	南海	大正北路8号
顺德碧桂园桂澜山	20000	元/㎡	113.293984	22.951743	顺德	碧江大桥侧
劲嘉金棕榈园	8500	元/㎡	113.064956	23.101237	南海	长岗南路26号（大浩湖旁）
雅居乐御景豪庭	21000	元/㎡	113.128278223	23.10760357216	南海	振兴路80号（巴黎春天步行街旁）
领地海纳君庭	15000	元/㎡	113.113208	23.123513	南海	广云路
越秀岭南隽庭	12000	元/㎡	113.131316	23.024139	禅城	岭南大道与同济路交汇处
凯德城脉	12000	元/㎡	113.12384	22.99971	禅城	魁奇路北侧、华远东路东侧（惠景中学附近）
融创熙园	6000	元/㎡	113.025715	23.242419	三水	三江公路23号百合嘉园旁
珑耀华府	15000	元/㎡	113.178179	23.091303	南海	盐步蟾龙北路1号
格兰仕凯旋帝景花园	8000	元/㎡	113.285604	22.759312	顺德	红星社区居委会文明西路10号
新澳ITI国际	18000	元/㎡	113.179843	23.099665	南海	穗盐西路佛山一环出口附近（盐步行政服务中心正对面）
丰盛豪庭	6800	元/㎡	113.288135	22.784125	顺德	容奇大道中14号
明智大厦	8500	元/㎡	112.89257313472	23.183902585384	三水	三兴路16号
桂南尚都	10000	元/㎡	113.021001	22.844391	南海	大正路南74号
涛汇御河湾	11000	元/㎡	113.15567587309	22.877788787719	顺德	勒流镇街光明中路与港口路交汇处
柏悦华府	7000	元/㎡	113.15669893336	23.182485833544	南海	里水大道中163号(里水客运站对面）
中海寰宇天下	14000	元/㎡	113.16222	23.050797	南海	桂澜路
丽湖名轩	4800	元/㎡	113.00809009746	22.934589644128	南海	银杏路6号（西樵山畔东南侧）
汇豪嘉园	10000	元/㎡	113.161056	23.115054	南海	广佛路平地段89号（即名都大酒店东侧）
世博嘉园	11000	元/㎡	113.117801	22.996282	禅城	黎明一路23号(广佛地铁魁奇路站旁)
沿海馨庭	12000	元/㎡	113.132234	22.992096	顺德	港口路口
南裕欣府	10500	元/㎡	113.1320833913	22.990298113987	顺德	禅城区新港路10号（希尔顿酒店旁）
明福智富广场	9000	元/㎡	113.10707783242	23.027064528018	禅城	江湾一路2号（佛山大学旁）
百业苑	8200	元/㎡	113.10239211373	23.04629092084	禅城	聚边工业路与兴业路交界
越秀滨海御城	13000	元/㎡	113.54073583779	22.800258388714	佛山周边	南沙区南沙区双山大道与祈丰路交汇处
领地海纳豪庭	8500	元/㎡	113.15199365068	23.177819906934	南海	里水大道中139号
中汇嘉园	7000	元/㎡	113.085657	22.8755	顺德	西华路与文化路交叉口西北侧地块
碧桂园三水华府	14000	元/㎡	112.88836866878	23.178234906876	三水	西南街道贤兴一街2号
阳光时代	9000	元/㎡	113.27138305145	22.819117715089	顺德	同晖路梁开中学旁
嘉邦国金中心	12000	元/㎡	113.192849	23.037894	南海	石龙南路1号
第壹时区	16000	元/㎡	113.238076	23.011408	南海	疏港路28号
御龙湾	7300	元/㎡	112.86569823016	23.179760743828	三水	西南街道西青大道与工业大道二路交汇处南侧
万科水晶城	13000	元/㎡	113.14867305139	22.983089177553	顺德	佛山新城东岸佛陈大桥西侧
美的翰城	16000	元/㎡	113.207227	22.940572	顺德	新基路（北滘城区中学旁边）
中信金山湾	17000	元/㎡	113.13505	23.258567	南海	里水镇和顺沿江北路
长信银湾	13000	元/㎡	113.041621	23.058005	南海	罗村大道西侧
佛山恒大城	15200	元/㎡	113.010494	23.137913	南海	263省道
万科美的西江悦花园	9000	元/㎡起	112.881361	22.918375	高明	西江新城明国路北
乐平碧桂园	11500	元/㎡	113.01947362747	23.268686855989	三水	新城北路主干道旁（乐平中心小学旁）
南海星汇云锦	19000	元/㎡	113.148927	23.037958	南海	南桂东路
美的西海岸	8500	元/㎡	112.876404	22.914176	高明	西江新城荷富大道东
中海繁华里	19000	元/㎡	113.19526640829	23.03558258649	南海	平洲石龙南路与平西大道交界（怡丰城旁）
岭南天地	38000	元/㎡	113.123209	23.033756	禅城	东瑞路3号
桂丹颐景园	12000	元/㎡	112.958626	23.06599	南海	丹桂路
伟业华誉豪庭	13000	元/㎡	113.12578567916	23.112063703029	南海	竹基南路与城南一路交汇处
雅居乐雅湖半岛	11000	元/㎡	112.91613863687	23.176819647623	三水	德兴北路2号（广佛肇轻轨旁）
汇银W新港湾	10000	元/㎡	113.080564	22.999267	禅城	南庄大道东220号（石南大桥南）
华珑恒湖轩	8500	元/㎡	113.06680093732	23.106622316353	南海	高尔夫路333号
凯旋名门	13000	元/㎡	113.004666	23.12819	南海	博爱路与科技路交界处（西北角）
季园和府	14000	元/㎡	113.11464258853	23.012449802006	禅城	影荫三街5号（季华园地铁D出口旁直入200米）
恒大帝景	22000	元/㎡	113.292759	22.841763	顺德	东乐路
美的新都汇	13000	元/㎡	113.225432	22.934754	顺德	新城区怡福路
宏鼎海山壹号	20000	元/㎡	113.288802	22.837558	顺德	海山路
中海凤凰熙岸	18000	元/㎡	113.069842	23.010552	禅城	华宝南路
美誉紫薇花园	8500	元/㎡	113.093538	23.000261	禅城	工农路东侧、紫薇路两侧
乐从钜隆风度广场	15000	元/㎡	113.089573	22.955175	顺德	南湖二路
星英半岛	20000	元/㎡	113.155403	22.977367	顺德	华阳南路
华南国际金融中心	18000	元/㎡	113.15614992529	23.060492935339	南海	海五路28号
名澳汇锦桃园	13300	元/㎡	113.106899	23.160189	南海	松岗大道北332号
御璟上院	8000	元/㎡	113.08421237597	23.037067229941	禅城	轻工路与槎湾路交汇处（张槎医院附近）
广进国际商业中心	13000	元/㎡	113.236976	22.865122	顺德	大良G105国道与325国道交汇处
东怡水岸二期桂花洲	11000	元/㎡	113.25205	22.754939	顺德	街道红旗居委西堤二路（容桂中学旁）
凯蓝滨江公馆	320	万元/套	113.282674	22.786674	顺德	容桂东堤路
颐澳花园	9000	元/㎡	113.29545261481	22.777474622922	顺德	西巷南路30号
翠林豪庭	13000	元/㎡	113.163941	23.16592	南海	里水镇盐南路
御澳湾豪庭	8000	元/㎡	113.00155101079	23.31743110116	三水	范湖新政路12号
锦翠佳园	7500	元/㎡	113.04855301965	22.86224688755	顺德	苏溪居委会龙山大道苏原路1号
罗村风度花园	6000	元/㎡	113.060477	23.061921	南海	罗村街道罗湖中路3号
依云曦城	13500	元/㎡	113.00481248859	23.126862748593	南海	南海博爱路与科技路交界(石门实验中学对面)
万科缤纷四季	10416	元/㎡	113.24187860441	22.959616541772	顺德	顺德陈村佛陈路3号，与景明路交界处（顺联广场旁）
保利西雅图	18000	元/㎡	113.25377902485	23.041219694599	南海	三山大道与港口路交汇处
卓远云峰	6500	元/㎡	113.08299046756	23.042454535036	禅城	玉带路41号
雅居乐新城湾畔	17000	元/㎡	113.15794312906	22.963383994048	顺德	华阳南路1号
盛南新都	9800	元/㎡起	113.106017	23.006189	禅城	佛山大道以西国际车城南侧（鲤鱼门酒楼附近）
美的·时代城	6400	元/㎡	113.164304	22.796703	顺德	杏龙路北侧（镇政府以东）
力迅城筑	9200	元/㎡	113.05716943752	23.080763108784	南海	北湖一路状元公园旁
天丰国际	9000	元/㎡	113.14054228874	23.018100129163	禅城	季华六路23号（季华六路与南海大道交汇处）
佛山万科广场	11500	元/㎡	113.12875883835	23.018262925125	禅城	季华五路与岭南大道交汇处
玫瑰铂金公馆	8500	元/㎡	113.10831466035	23.020808698282	禅城	清水二街25号
丽港阳光	9800	元/㎡	113.13373385325	22.990993892361	顺德	港口路(岭南大道希尔顿酒店东侧)
桐林美苑	14000	元/㎡	113.19200418719	23.093087644189	南海	盐步盐秀路南井路段
丽雅嘉园	10000	元/㎡	113.143835	23.042171	南海	桂城佛平路南侧(桂城29街区)
嘉信城市花园五期帝苑	12000	元/㎡	113.294879	22.806754	顺德	新城区祥和路
创越时代文化创意园	12000	元/㎡	113.18348	23.042335	南海	夏南路61号（与佛平三路交汇处）
逸林公馆	20000	元/㎡	113.19499683151	23.114885656789	南海	黄岐新干线北侧和华广场内（嘉洲广场旁）
中企绿色总部	6988	元/㎡	113.18429375881	23.21458139252	南海	佛山一环东线旁
