Name	Price	Unit	Lon	Lat	Region	Address
德馨筑家	11600	元/㎡	120.412952	36.137157	市北区	台柳路与开平路交叉口西北角
正商红枫谷	16000	元/㎡	120.378005	36.120351	市北区	南昌路48号
盛世美邦	16800	元/㎡	120.410321	36.10457	市北区	辽阳西路219号
山水太和月光	40000	元/㎡	120.44800331437	36.192819769463	城阳区	夏庄太和风景区
盛世福邸	11000	元/㎡	120.157429	35.990674	黄岛区	五台山路1693号　
绿岛印象欣苑	9700	元/㎡	120.18534526652	35.974471715975	黄岛区	太行山路与嘉陵江西路交汇处
隆海海之韵	9000	元/㎡	120.024083	35.839578	胶南市	滨海大道以西100米
唐岛海岸	23000	元/㎡	120.224449	35.958495	黄岛区	漓江西路122号
正北名城	9000	元/㎡	120.006971	36.313449	胶州市	莱州西路128号
东方雅苑	7200	元/㎡	120.441133	36.329629	城阳区	白云山路与荟城路交汇处
御景尚都	12000	元/㎡	120.437473	36.311965	城阳区	正阳路与瑞阳路交汇处
青特赫府二期	14000	元/㎡	120.42467	36.317159	城阳区	青威路625号
华林国际公馆	4800	元/㎡	119.95893297465	36.775340653998	平度市	厦门路899号
丽晶御筑	37000	元/㎡	120.416601	36.072273	市南区	香港中路93号
名人海广场	11000	元/㎡	120.225798	35.968266	黄岛区	长江东路397号
水岸 华庭	9200	元/㎡	120.103941	36.311874	胶州市	胶祥路
瀚林园	7800	元/㎡	120.137683	35.933565	胶南市	宁海路67号（海港路与泰薛路交汇处路北200米）
信达 蓝庭福邸	13500	元/㎡	120.365884	36.106466	市北区	抚顺路33号
海信绍兴路66号公寓	18000	元/㎡	120.395613	36.098648	市北区	绍兴路66号
天一锦城	5400	元/㎡	120.030175	35.904055	胶南市	泰山路与青岛路交汇处北侧100米
晟高领御	3900	元/㎡	120.03195748227	36.277614485214	胶州市	扬州路1217号
天泰阳光水岸	16000	元/㎡	120.155823	35.941967	胶南市	灵海路与泰山北路交汇处
金溪麓园	17000	元/㎡	120.496345	36.187642	李沧区	金水路177号（青岛世园会会址南侧金水路以北毛杨路以东 ）
鑫源三个院子	8000	元/㎡	120.486322	36.305164	城阳区	铁骑山路165号
银瑞嘉园	4645	元/㎡	119.933226	36.747429	平度市	同和办事处同和路219号
中央华府	5000	元/㎡	119.969069	36.770695	平度市	厦门路与苏州路交界处
青岛金色港湾	8800	元/㎡	120.24241412858	35.982235511294	黄岛区	长江东路167号
宋城府邸	11500	元/㎡	119.991383	36.288301	胶州市	兰州西路718号
金科御苑	11000	元/㎡	120.059834	36.236641	胶州市	温州路1777号
云翔卡纳源筑	6000	元/㎡	120.048817	36.265423	胶州市	温州路与澳门路交界处
正北蔚蓝半岛	12000	元/㎡	120.03424	36.280895	胶州市	福州南路79号
金石永安府	7000	元/㎡	119.98262	35.877407	胶南市	向阳路与永安路交接处（黄岛区人民法院对面）
海景绿洲	6000	元/㎡	120.021363	35.857376	胶南市	滨海大道与世纪大道交汇处西500米
华融蓝海洋听海	10000	元/㎡	120.1842424547	35.965671217857	黄岛区	嘉陵江西路与太行山路交汇处向西100米,开发区四中北面
瑞祥花园	4500	元/㎡	120.00974516122	36.3564635768	胶州市	胶莱镇马店区
福麟三栋	13500	元/㎡	120.1280493851	35.927931746173	胶南市	灵山卫(西海岸两个卫星城开发区与胶南交界处)
德惠凤凰都	7700	元/㎡	120.161448	35.935146	胶南市	滨海大道与海尔大道交汇处
蓝山湾 蓝寓	16500	元/㎡	120.41400479366	36.186753033719	李沧区	重庆中路597号
100福国际山庄碧桂湾	13000	元/㎡	120.53494404368	36.319026734541	城阳区	铁骑山路8号
延吉路晶蓝公馆	20000	元/㎡	120.39676470058	36.09283900279	市南区	延吉路221号（延吉路与绍兴路交叉口东南角）
都霖世家	17500	元/㎡	120.44951845311	36.317117127306	城阳区	瑞阳路78号
壹品华庭	10000	元/㎡	120.434517	36.38739	即墨区	嵩山二路189号
盛世豪庭	15385	元/㎡	120.36613	36.098278	市北区	市北汉口路88号（汉口路威海路交界处）
墨香东郡	6300	元/㎡	120.058291	35.908438	胶南市	广州路（胶南一中北侧）
锦绣河山	9800	元/㎡	120.1736148158	35.96317975015	黄岛区	江山南路255号，江山路与富春江路交汇处北薛辛庄东
海山慧谷	26000	元/㎡	120.37993084424	36.120354612196	市北区	南昌路23号（近嘉定山公园）
联谊景尚名都	5500	元/㎡	120.46322881595	36.416027120421	胶州市	新汽车站北十字路口沿204国道东行500米
三木空港小镇	4700	元/㎡	120.02607339667	36.305520254243	胶州市	胶州东路799号（204国道胶东办事处东200米路北）
盛世香江公馆	9300	元/㎡	120.196857	35.971961	黄岛区	香江路3号
福林苑三期	21000	元/㎡	120.430176	36.149532	李沧区	青山路612号
新澳国际	13000	元/㎡	120.432644	36.161647	李沧区	大崂路1002号
旺兴御景苑	4200	元/㎡	120.03840898068	36.309828034185	胶州市	滨州路37号
海信天悦	45000	元/㎡	120.43408909121	36.070583713428	崂山区	东海东路5号
台湾大街	15000	元/㎡	120.2402110959	35.97823605229	黄岛区	长江东路187号
COCO蜜城	10000	元/㎡	120.418591	36.17721	李沧区	虎山路77号
山景小城	12000	元/㎡	120.47423	36.178507	李沧区	九水东路320-26号
银座广场	11000	元/㎡	120.431351	36.167232	李沧区	夏庄路与向阳路交汇处
鑫汇国际	9020	元/㎡	120.173675	35.979072	黄岛区	香江路126号（香江路与江山南路交汇处）
山东路万科中心·大学里	27000	元/㎡	120.38039160911	36.105696446497	市北区	青岛市市北区山东路171号
青岛正商红河谷	12000	元/㎡	120.41736	36.260173	城阳区	流亭街道红埠社区
华瑞银领国际	13500	元/㎡	120.198416	35.957477	黄岛区	珠江路北侧（国贸中心南侧）
泰晤士河	12000	元/㎡	120.445409	36.277371	城阳区	银河路577号
弘通那拉提	16000	元/㎡	120.420052	36.317694	城阳区	弘通星座南（城阳区实验二小附近）
鸿泰 π公寓	16000	元/㎡	120.37931316092	36.141680166164	市北区	四流南路62号
国汇大厦	15000	元/㎡	120.189847	35.959234	黄岛区	长江中路485号
新华锦锦色漫山	8000	元/㎡	120.16401968237	35.935849463016	黄岛区	科技大学向西5公里
平度中央国际	5000	元/㎡	119.96993692313	36.770931976299	平度市	苏州南路27号
海信创智谷	11000	元/㎡	120.49193118782	36.156911230683	崂山区	滨海大道与株州路交汇处
安泰广场	40000	元/㎡	120.388268	36.094736	市北区	连云港路76号
诺德广场写字楼	17000	元/㎡	120.388227	36.097608	市北区	敦化路328号
鲁邦国际风情街	15000	元/㎡	120.41285191419	36.310840582143	城阳区	正阳中路与春城路交汇处
时代国际广场	16000	元/㎡	120.37906817461	36.104273265328	市北区	山东路168号(山东路和南宁路交叉处，青岛理工大学南)
百变60写字楼	14000	元/㎡	120.39684192894	36.125993570714	市北区	蚌埠路9号
万通财富中心	7500	元/㎡	119.97365277119	36.797232168792	平度市	人民路83号（人民路与杭州路交汇处）
联富国际装饰城	10000	元/㎡	120.530039	36.867582	莱西市	烟台路106号
龙湖悦山荟	20000	元/㎡	120.11230719419	36.002280198345	黄岛区	前湾港路889号
华鹏东城	8200	元/㎡	120.44414104508	36.311528686552	城阳区	正阳中路7号，青银路以东
山水嘉园半山御墅	27000	元/㎡	120.437858	36.218177	城阳区	黑龙江中路22号
锦绣桃源	4600	元/㎡	119.95935234682	36.840290996857	平度市	紫荆路57号
旭辉银盛泰博观星海二期	18000	元/㎡	120.05568700621	35.89441157783	胶南市	灵山湾路与水城路交汇处
恒大金沙滩	17500	元/㎡	120.222077	35.956807	黄岛区	罗浮山路228号
卓越蔚蓝群岛	18000	元/㎡	120.349909	36.265795	城阳区	双元路18号
中南金石国际广场	15000	元/㎡	120.198062	35.95674	黄岛区	珠江路与井冈山路157号
青岛凤凰城	8500	元/㎡	120.231828	35.962904	黄岛区	滨海大道与凤凰园西路交汇处
海信香江睿园	18000	元/㎡	120.18111904037	35.980697604658	黄岛区	嘉陵江东路与五台山路交界
万科新都会1907	26800	元/㎡	120.40875525272	36.13480452723	市北区	台柳路312号
鸿泰π公寓	16500	元/㎡	120.37947654592	36.141397172239	市北区	四流南路62号
龙湖滟澜星街	12000	元/㎡	120.341755	36.258103	城阳区	火炬路与怡海路交汇口
万科未来城V+街区	20000	元/㎡	120.381866	36.149289	市北区	四流南路与开封路交界处
蓝湾创业园	8000	元/㎡	120.32055165031	36.310141129264	城阳区	锦汇路15号
青特金地汇豪观邸	17500	元/㎡	120.42183261962	36.321250700628	城阳区	春阳路与国城路交汇处
越秀星汇蓝湾	12500	元/㎡	120.3821	36.187206	李沧区	沧安路与安顺路交汇处
青实樱花郡	18500	元/㎡	120.409506	36.099372	市北区	同安路57号
海信·九贤府	13500	元/㎡	120.20590512702	36.4275056483	即墨区	文化路与泰山一路交汇处（原华龙包装地块）
万科如园	24000	元/㎡	120.48561	36.177171	李沧区	东川路106号
四季香邑	8500	元/㎡	120.48289194758	36.40482354047	即墨区	357号（即墨市广电局西南侧）
卓越皇后道	11000	元/㎡	120.48405350957	36.185129093547	李沧区	金水路与宾川路交界
宝龙大沽河艺术村	7000	元/㎡	120.116715	36.2821201	胶州市	少海北路11号
青特花溪地二期	7000	元/㎡	120.341867	36.256884	城阳区	白沙河南，白沙河入海口
万丽海景	60000	元/㎡	120.374231	36.061927	市南区	东海西路1号
上城府第	6100	元/㎡	120.01044	36.778602	平度市	广州路与长江路交汇处
和达璟城	21000	元/㎡	120.48074517967	36.195634076615	李沧区	世园大道和汉川路交界处
龙泽书苑	16000	元/㎡	120.513579	36.168698	崂山区	九水东路605号
绿城玫瑰园	35000	元/㎡	120.452231	36.189518	李沧区	延川路118号
青岛印象山	33000	元/㎡	120.423111	36.103555	市北区	劲松三路22号
欣苑	14000	元/㎡	120.39837440673	36.12380311917	市北区	台柳路与蚌埠路交汇处
华仁欧典商苑	17800	元/㎡	120.389996	36.097503	市北区	敦化路与南京路交汇处
康大鑫都汇府	9000	元/㎡	120.11835	35.929723	胶南市	学院路277号（东方影都东500米，黄海学院正南侧）
胶州紫城御都	18500	元/㎡	120.0280281912	36.272233721388	胶州市	北京东路118号
万科玫瑰里	22000	元/㎡	120.41696	36.297	城阳区	阜城路400号
鼎峰北欧阳光	8000	元/㎡	119.982897	36.794035	平度市	红旗路23号，现河与红旗路交汇处（公园与植物园前）
海信依云谷	25000	元/㎡	120.454481	36.219885	城阳区	王沙路1号
天一波尔卡小镇	9000	元/㎡	120.025556	35.899622	胶南市	东岳中路719号
银盛泰嘉富丽苑	12000	元/㎡	120.435436	36.315251	城阳区	瑞阳路567号（江家庄社区）
依泉美庐	23000	元/㎡	120.6691961237	36.4439706592	即墨区	泉海路66号
隆海东方华庭	16000	元/㎡	120.137932	35.92929	胶南市	海港路7号
鲁昊万豪风景	8600	元/㎡	120.411226	36.30373	城阳区	长城路与崇阳路交汇处（宝龙城市广场东侧）
鼎峰中央公园	11500	元/㎡	120.0305002756	36.2905070472	胶州市	东关大街88号
海信君汇	100000	元/㎡	120.44284	36.073887	崂山区	东海东路3号（东海东路与海游路交叉口）
平度星光华府	5000	元/㎡	119.98578633725	36.777806410689	平度市	厦门路99号
万科春阳花园	10000	元/㎡	120.42045813431	36.320237225013	城阳区	春阳路与国城路交汇处
海川泓久山墅	12500	元/㎡	120.526076	36.313852	城阳区	惜福镇铁骑山路28号
盛世美居	6000	元/㎡	120.509057	36.320937	城阳区	王沙路1327号
天悦华府	3400	元/㎡	120.0273730585	36.769583463053	平度市	烟台路57号
龙湖九里晴川	10500	元/㎡	119.93451461325	35.804830998669	胶南市	双河路与松云路交叉口往东200米
小城之春	7000	元/㎡	120.380563	36.31756	城阳区	正阳路转盘北500米
胶州湾财富中心财富公寓	5100	元/㎡	120.017939	36.29223	胶州市	郑州东路8号
保利香槟国际	16000	元/㎡	120.358381	36.154126	市北区	瑞海北路17号、177号欢乐滨海城总体规划范围内
方正月亮湾	8500	元/㎡	120.163999	35.93831	胶南市	滨海大道与海尔路交汇处
胶南清华园	6000	元/㎡	120.057293	35.905494	胶南市	广州路西侧（原胶南一中北100米路西）
厚德森林国际	7000	元/㎡	120.417446	36.272512	城阳区	白沙河路55号（流亭人民医院北侧）
御花园	6900	元/㎡	120.036348	36.272373	胶州市	北京东路269号（市政府斜对面）
绿地阅海府邸	15500	元/㎡	120.36069	36.155117	市北区	环湾大道海湾大桥入口处
九龙花园	4500	元/㎡	120.01347762938	36.176088591268	胶州市	九龙办事处九赵路316号
青岛新疆城	6000	元/㎡	119.978468	35.881119	胶南市	灵山湾路与嘉富路交汇处，（原胶南市）人民路小学西侧
万德德盛苑	7500	元/㎡	119.989388	35.8416	胶南市	珠山南路11号
东海花苑	6900	元/㎡	120.90213126092	36.424658526826	即墨区	田横旅游度假区苏家寨月滩路666号（滨海公路与疏港公路南）
帝邦卓郡	13000	元/㎡	120.055284	35.889534	黄岛区	龙潭山路88号
金玉良缘	19600	元/㎡	120.371426	36.100899	市北区	鞍山路112号
紫薇广场	14000	元/㎡	120.041122	36.274025	胶州市	福州南路以东、温州路以西、北京路以北、云溪河以南
嶺海逸景湾	17400	元/㎡	120.731177	36.447276	即墨区	领海中路87号嶺海逸景湾小区
福慧嘉苑	4300	元/㎡	120.28131794352	36.39320951254	即墨区	南泉镇三城路西，鱼水路北，南泉中学南
琅琊首府	5500	元/㎡	119.869917	35.694177	胶南市	琅琊镇海城路22号
百变60	15200	元/㎡	120.396984	36.125971	市北区	蚌埠路9号（蚌埠路与合肥路交界处）
桓竹苑	23000	元/㎡	120.399982	36.1	市北区	吴石路16号
汇英名郡	4350	元/㎡	120.012215	36.318217	胶州市	广州北路与北外环交汇处（北关派出所斜对面）
和达璟城紫御	24000	元/㎡	120.479962	36.201361	李沧区	天水路869号
平度金色家园	5900	元/㎡	120.405402	36.091821	平度市	福州路84号
诺德 广场	16000	元/㎡	120.388226	36.097634	市北区	敦化路328号
海信花伴里二期	19500	元/㎡	120.241284	35.976405	黄岛区	珠江路21号
华恒翰林学府	13000	元/㎡	119.98479603621	35.876362607775	胶南市	西区双珠公园西门沿汇泽路往西200米
神州金域中央	10000	元/㎡	120.06227412487	36.274867917991	胶州市	北京路与海尔大道交汇处路西
伟信沽河新城	3200	元/㎡	120.13937450691	36.552543610405	平度市	南村镇朱诸路119号
京都名苑	6300	元/㎡	119.973346	36.264567	胶州市	三里河街道南辛置南侧
华骏首府	5100	元/㎡	120.29197482536	36.373023846033	即墨区	南泉镇三城路88号
颐惠园	50000	元/㎡	120.465048	36.104099	崂山区	海尔路
旭辉银盛泰博观一品	30000	元/㎡	120.396424	36.305967	城阳区	崇阳路399号
岭南峻景	6200	元/㎡	120.53726543378	36.879156644828	莱西市	团岛路89号
新天地国际新城	5100	元/㎡	120.05094942184	36.301731081369	胶州市	胶州东路888号
幸福居小区	5800	元/㎡	120.01518258165	36.276532591721	胶州市	杭州南路601号
盛世名苑	4200	元/㎡	119.982104	36.266355	胶州市	胶州市北京西路818号
福君居小区	5500	元/㎡	120.001075	36.275453	胶州市	梧州路602号
青岛一品苑	4800	元/㎡	120.04766069355	36.295349438548	胶州市	泉州南路588号
海岸华府	7600	元/㎡	120.384941	36.194018	李沧区	沔阳路、浏阳路、汾阳路交叉口处，原国棉八场院内
万科生态城三期	11000	元/㎡	120.48951	36.186059	李沧区	128号（九水路以南，宾川路以东，惠水路以北）
新华锦爱丁堡	19000	元/㎡	120.490953	36.135233	崂山区	辽阳东路，西临松岭路口
秀兰禧悦山	8500	元/㎡	120.154531	35.991805	黄岛区	西海岸医疗中心西侧
绿城理想之城诚园	12000	元/㎡	120.45785612614	36.176891263754	李沧区	灵川路6号
中海临安府	12500	元/㎡	120.357927	36.120489	市北区	杭州路28号
润兴新海湾	6500	元/㎡	120.251423	36.272352	城阳区	岙东路西侧、河东路南侧
中海紫御观邸	16000	元/㎡	120.378369	36.094297	市北区	延吉路山东路交叉口
青岛万德丰观景苑	9200	元/㎡	120.225059	35.974369	黄岛区	长江中路北侧、嘉陵江东路北侧
金色环海	8200	元/㎡	120.224047	35.957222	黄岛区	石雀滩路17号，金沙滩西约1000米
招商海德花园	7000	元/㎡	120.30029063559	36.279622416319	城阳区	智力岛东南，火炬路以南，华中路以西
盛大名筑	8500	元/㎡	120.01895573474	35.875716041343	胶南市	水灵山路37号
东风馨苑	6300	元/㎡	120.257297	36.272839	城阳区	广博路377号（乐融路与广博路交界处）
18号公馆	14500	元/㎡	120.45279516088	36.115690204017	崂山区	辽阳东路和劲松八路交界处
锦绣御园	4800	元/㎡	120.01337077828	36.30180768453	胶州市	青州西路32号（青州路以南惠州路以西）
青岛蓝色中心	15000	元/㎡	120.688983	36.387698	即墨区	滨海公路
颐佳苑	3600	元/㎡	120.36890784276	36.337313139206	即墨区	天山二路159号
丰和广场	7800	元/㎡	120.49771521883	36.310918128274	城阳区	城阳正阳东路330号
水悦城	14000	元/㎡	120.41192	36.312178	城阳区	正阳中路177号
麟瑞商务广场	6500	元/㎡	120.034733	35.879101	黄岛区	珠海东路13号
越秀臻悦府	11000	元/㎡	119.96382358358	35.858991944277	胶南市	世纪大道以北、小台村西
中南金石国际广场写字楼	16000	元/㎡	120.198062	35.956741	黄岛区	井冈山路157号
招商LAVIE公社写字楼	8500	元/㎡	120.430291	36.270611	城阳区	黑龙江路与白沙河交汇处东侧
云鼎国际写字楼	8500	元/㎡	120.455552	36.31724	城阳区	瑞阳路与烟青路交汇处
中锦大厦	17000	元/㎡	120.38353	36.098214	市北区	徐州路176号
水清新街	19000	元/㎡	120.38237262353	36.144187265386	市北区	开平路22号（水清沟公园东侧）
鑫源世纪中心	8500	元/㎡	120.438813	36.313551	城阳区	正阳路77号
海尔地产 时代风景	16000	元/㎡	120.400183	36.089185	市南区	宁夏路87号（宁夏路与镇江南路交汇处）
绿城紫薇广场商铺	15500	元/㎡	120.402276	36.071741	胶州市	福州南路
万利国际	16000	元/㎡	120.20114263814	35.963394798417	黄岛区	滨海大道北侧，阿里山路西侧，武夷山路东侧
苏宁生活广场	11000	元/㎡	120.431223	36.164064	李沧区	京口路、书院路、古镇路交汇处（维客广场西侧）
西王大厦	19000	元/㎡	120.38447255997	36.09868459085	市北区	市北敦化路138号
